index, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
0, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.12 W
1, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 12.17 W
2, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 7.49 W
3, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.99 W
1788009387,0, 16326, 100, 112.39;1, 30864, 65, 333.87;2, 30874, 69, 313.05;3, 30864, 69, 320.67
1788009392,0, 16744, 100, 129.74;1, 16732, 43, 213.06;2, 16526, 35, 146.61;3, 17072, 0, 197.19
1788009397,0, 31370, 67, 293.39;1, 30864, 64, 300.06;2, 30874, 68, 282.63;3, 30866, 66, 305.07
1788009402,0, 17196, 86, 255.21;1, 16690, 66, 309.51;2, 16688, 89, 239.10;3, 16108, 100, 118.57
1788009407,0, 17196, 0, 68.11;1, 16690, 100, 121.64;2, 16688, 100, 103.27;3, 16108, 100, 118.91
1788009412,0, 17196, 0, 67.17;1, 16690, 100, 120.97;2, 16688, 100, 103.08;3, 16108, 100, 118.26
1788009417,0, 17196, 0, 67.10;1, 16690, 100, 121.13;2, 16688, 100, 103.01;3, 16108, 100, 117.60
1788009422,0, 17546, 49, 296.64;1, 17040, 48, 296.55;2, 17036, 76, 289.58;3, 16526, 71, 206.39
1788009428,0, 31370, 68, 292.68;1, 30864, 66, 304.62;2, 30874, 70, 313.39;3, 30864, 71, 310.26
1788009433,0, 17228, 100, 109.48;1, 16200, 0, 99.74;2, 16718, 100, 102.07;3, 16720, 100, 118.66
1788009438,0, 17228, 100, 110.58;1, 16200, 0, 74.01;2, 16718, 100, 103.34;3, 16720, 100, 118.44
1788009443,0, 17576, 81, 307.92;1, 16632, 49, 250.51;2, 17070, 77, 313.26;3, 17070, 77, 321.98
1788009448,0, 31370, 68, 324.33;1, 30864, 66, 300.95;2, 30874, 70, 315.35;3, 30866, 70, 310.76
1788009453,0, 17244, 0, 148.08;1, 16738, 0, 203.75;2, 16736, 47, 129.46;3, 16740, 0, 148.70
1788009458,0, 31370, 79, 282.82;1, 30866, 18, 306.89;2, 30874, 99, 280.79;3, 30866, 82, 308.76
1788009463,0, 31370, 69, 327.65;1, 30866, 65, 334.17;2, 30874, 69, 285.27;3, 30866, 69, 312.17
1788009468,0, 17196, 100, 112.73;1, 16690, 100, 121.58;2, 16686, 0, 77.23;3, 16690, 100, 119.26
1788009473,0, 31370, 66, 286.07;1, 30864, 70, 282.13;2, 30874, 66, 270.18;3, 30864, 16, 281.92
1788009478,0, 31370, 68, 307.48;1, 15818, 100, 123.50;2, 15828, 70, 242.18;3, 30864, 69, 343.26
1788009483,0, 17228, 100, 108.14;1, 16162, 100, 121.52;2, 16334, 0, 70.94;3, 16722, 100, 119.39
1788009488,0, 31370, 66, 291.50;1, 30864, 63, 294.57;2, 30874, 67, 280.72;3, 30866, 68, 304.36
1788009493,0, 31370, 69, 329.63;1, 30864, 66, 305.51;2, 30874, 69, 287.87;3, 30866, 70, 345.01
1788009499,0, 17182, 100, 114.25;1, 16676, 0, 74.55;2, 16672, 100, 104.22;3, 16676, 100, 119.93
1788009504,0, 17534, 63, 158.75;1, 17026, 63, 201.46;2, 17022, 100, 154.92;3, 17028, 52, 190.45
1788009509,0, 31370, 67, 326.27;1, 15818, 100, 122.36;2, 30874, 67, 314.28;3, 30864, 69, 340.02
1788009514,0, 17228, 70, 302.53;1, 15850, 34, 135.31;2, 16718, 70, 310.06;3, 16722, 100, 304.18
1788009519,0, 17228, 100, 113.90;1, 15850, 100, 105.99;2, 16718, 100, 103.88;3, 16722, 0, 74.70
1788009524,0, 31370, 65, 297.67;1, 30866, 62, 255.49;2, 30876, 66, 280.36;3, 30864, 66, 310.90
1788009529,0, 16324, 100, 113.93;1, 30866, 65, 310.94;2, 30876, 70, 288.17;3, 30864, 69, 341.37
1788009534,0, 17064, 69, 199.23;1, 17026, 54, 288.20;2, 17022, 77, 269.51;3, 17030, 72, 292.61
1788009539,0, 16394, 0, 88.04;1, 15888, 0, 84.74;2, 15866, 0, 79.89;3, 15882, 0, 86.18
1788009544,0, 16394, 0, 69.07;1, 15888, 0, 74.22;2, 15866, 100, 75.85;3, 15882, 0, 84.75
1788009549,0, 16394, 0, 68.25;1, 15888, 0, 73.84;2, 15866, 100, 103.29;3, 15882, 100, 118.15
1788009554,0, 16394, 0, 31.72;1, 15888, 0, 32.70;2, 15866, 100, 103.04;3, 15882, 100, 118.13
1788009559,0, 16394, 0, 13.51;1, 15888, 0, 13.33;2, 15866, 100, 102.98;3, 15882, 100, 117.71
1788009564,0, 31370, 66, 251.62;1, 30864, 10, 231.79;2, 22608, 97, 250.77;3, 30864, 68, 269.12
1788009569,0, 16324, 100, 286.41;1, 30864, 66, 333.77;2, 15828, 100, 103.90;3, 30864, 70, 342.01
1788009575,0, 17292, 62, 279.45;1, 17088, 68, 334.08;2, 16112, 32, 151.58;3, 17088, 60, 336.71
1788009580,0, 31370, 67, 323.99;1, 30864, 66, 333.22;2, 30874, 68, 313.10;3, 15818, 100, 118.15
1788009585,0, 17182, 0, 89.10;1, 16622, 0, 88.62;2, 16674, 0, 83.21;3, 16064, 100, 98.95
1788009590,0, 17532, 73, 236.73;1, 30864, 21, 264.38;2, 30876, 72, 288.63;3, 30864, 76, 190.82
1788009595,0, 31370, 67, 293.36;1, 30864, 65, 311.43;2, 30876, 70, 286.08;3, 30864, 70, 324.76
1788009600,0, 17182, 0, 92.33;1, 16676, 100, 115.28;2, 16674, 100, 100.44;3, 16676, 0, 97.51
1788009605,0, 31370, 66, 289.44;1, 30864, 64, 296.74;2, 30874, 66, 279.28;3, 30866, 68, 303.16
1788009610,0, 31370, 68, 313.18;1, 15818, 100, 121.71;2, 29770, 68, 316.66;3, 15820, 100, 117.96
1788009615,0, 16376, 13, 264.14;1, 15870, 55, 208.57;2, 15866, 31, 239.48;3, 15870, 92, 214.62
1788009620,0, 31372, 63, 205.29;1, 30868, 64, 245.98;2, 30876, 73, 207.22;3, 30866, 46, 230.29
1788009625,0, 31372, 69, 299.76;1, 30868, 66, 334.79;2, 30876, 69, 316.09;3, 30866, 71, 311.74
1788009630,0, 17576, 85, 218.13;1, 17074, 100, 185.65;2, 17068, 55, 204.70;3, 17070, 84, 251.26
1788009635,0, 31370, 67, 294.88;1, 30866, 64, 298.38;2, 30874, 68, 283.69;3, 30864, 69, 305.78
1788009640,0, 16324, 69, 302.97;1, 30866, 64, 303.23;2, 15828, 70, 273.89;3, 15818, 100, 265.73
1788009646,0, 17558, 54, 299.36;1, 17052, 54, 292.01;2, 17048, 73, 282.24;3, 17052, 81, 300.76
1788009651,0, 16324, 100, 113.86;1, 30864, 66, 302.81;2, 15828, 100, 106.75;3, 15818, 100, 226.62
1788009656,0, 16536, 100, 113.20;1, 16420, 0, 95.32;2, 15882, 100, 104.17;3, 16146, 100, 100.17
1788009661,0, 24376, 34, 183.24;1, 28116, 57, 306.51;2, 29078, 44, 156.08;3, 29002, 43, 229.70
1788009666,0, 16724, 0, 170.89;1, 16020, 0, 131.65;2, 16186, 80, 114.35;3, 16030, 0, 123.90
1788009671,0, 31370, 67, 293.11;1, 30864, 64, 299.33;2, 30874, 68, 312.08;3, 30864, 69, 304.23
1788009676,0, 31370, 68, 300.87;1, 30864, 67, 306.19;2, 29684, 70, 318.93;3, 30864, 71, 310.98
1788009681,0, 17532, 61, 278.45;1, 17026, 56, 305.86;2, 17026, 62, 273.11;3, 17026, 72, 287.28
1788009686,0, 16620, 26, 150.67;1, 16518, 25, 199.38;2, 16426, 59, 159.54;3, 16098, 26, 156.69
1788009691,0, 16324, 100, 112.65;1, 30864, 64, 302.76;2, 15828, 100, 287.14;3, 30864, 69, 338.42
1788009696,0, 16590, 69, 147.95;1, 16606, 36, 196.62;2, 16392, 48, 138.02;3, 17070, 94, 291.41
1788009701,0, 16388, 0, 115.88;1, 15874, 100, 131.24;2, 15858, 11, 111.77;3, 15980, 68, 287.00
1788009706,0, 16574, 30, 155.43;1, 16062, 23, 167.93;2, 16056, 45, 139.26;3, 16224, 33, 183.42
1788009711,0, 31372, 68, 326.47;1, 15818, 100, 122.94;2, 15828, 100, 105.15;3, 15818, 100, 118.54
1788009717,0, 17584, 71, 198.83;1, 16042, 100, 128.57;2, 16040, 56, 121.98;3, 16042, 47, 140.16
1788009722,0, 31370, 67, 324.51;1, 30866, 64, 309.57;2, 15828, 94, 182.91;3, 15818, 100, 117.80
1788009727,0, 17306, 57, 147.87;1, 16570, 53, 173.94;2, 16266, 100, 123.64;3, 16130, 29, 138.37
1788009732,0, 31370, 66, 292.27;1, 30866, 64, 298.89;2, 30874, 67, 280.64;3, 30864, 68, 338.38
1788009737,0, 16976, 69, 286.01;1, 16676, 66, 336.79;2, 16674, 87, 257.57;3, 16676, 100, 293.01
1788009742,0, 31370, 65, 292.30;1, 30866, 64, 310.80;2, 30876, 66, 279.71;3, 30864, 68, 303.84
1788009747,0, 16650, 100, 113.77;1, 16376, 65, 309.09;2, 16144, 100, 106.16;3, 16310, 100, 162.73
1788009752,0, 16650, 0, 69.44;1, 16376, 0, 74.36;2, 16144, 0, 70.12;3, 16310, 0, 79.19
1788009757,0, 16650, 0, 84.79;1, 16376, 0, 74.46;2, 16144, 100, 101.30;3, 16310, 100, 118.42
1788009762,0, 16650, 100, 111.99;1, 16376, 0, 74.09;2, 16144, 100, 103.21;3, 16310, 100, 118.63
1788009767,0, 16650, 100, 111.33;1, 16376, 0, 13.98;2, 16144, 100, 103.12;3, 16310, 100, 117.78
1788009772,0, 16650, 100, 110.79;1, 16376, 0, 13.40;2, 16144, 100, 102.91;3, 16310, 100, 116.78
1788009777,0, 16650, 100, 109.93;1, 16376, 0, 13.36;2, 16144, 100, 102.71;3, 16310, 100, 116.56
1788009782,0, 31370, 66, 302.02;1, 30866, 63, 293.01;2, 30874, 66, 271.73;3, 30864, 67, 302.76
1788009787,0, 16944, 39, 176.82;1, 16232, 24, 176.04;2, 16348, 52, 166.85;3, 16394, 34, 182.69
1788009793,0, 16324, 100, 271.67;1, 30864, 64, 327.27;2, 15828, 68, 213.51;3, 30864, 69, 304.15
1788009798,0, 17090, 38, 142.85;1, 17042, 59, 222.31;2, 16518, 100, 137.56;3, 16936, 61, 178.79
1788009803,0, 31370, 67, 307.76;1, 30864, 63, 295.08;2, 30874, 68, 279.21;3, 30864, 69, 303.88
1788009808,0, 16462, 69, 234.37;1, 15956, 67, 304.87;2, 15976, 70, 261.94;3, 15970, 100, 277.32
1788009813,0, 17516, 100, 170.23;1, 16998, 57, 95.77;2, 16998, 46, 165.12;3, 17022, 100, 117.04
1788009818,0, 31372, 67, 315.88;1, 30864, 64, 297.71;2, 30874, 69, 285.65;3, 30864, 68, 337.38
1788009823,0, 16326, 69, 329.36;1, 30864, 66, 306.17;2, 15828, 84, 295.85;3, 15818, 70, 272.14
1788009828,0, 17598, 74, 299.29;1, 17088, 62, 326.94;2, 17088, 77, 288.12;3, 17092, 71, 308.80
1788009833,0, 16324, 100, 111.99;1, 15818, 100, 122.45;2, 30886, 70, 317.21;3, 15818, 100, 118.64
1788009838,0, 16622, 100, 111.11;1, 16084, 0, 103.85;2, 16722, 100, 103.97;3, 16006, 0, 89.98
1788009843,0, 31370, 66, 307.56;1, 30864, 64, 294.09;2, 30874, 66, 295.46;3, 30864, 67, 299.55
1788009848,0, 16324, 100, 148.87;1, 15818, 100, 121.29;2, 15828, 100, 106.53;3, 30864, 69, 343.15
1788009853,0, 16802, 0, 67.57;1, 16218, 0, 74.33;2, 16160, 0, 69.77;3, 16676, 0, 74.40
1788009858,0, 16802, 100, 110.18;1, 16218, 0, 74.17;2, 16160, 0, 69.31;3, 16676, 100, 117.25
1788009863,0, 16802, 100, 109.95;1, 16218, 0, 92.86;2, 16160, 0, 68.77;3, 16676, 100, 116.49
1788009869,0, 31370, 68, 322.52;1, 30864, 64, 294.15;2, 15828, 100, 105.14;3, 30864, 68, 337.17
1788009874,0, 31370, 70, 328.66;1, 30864, 67, 304.90;2, 15828, 100, 104.45;3, 30864, 71, 343.60
1788009879,0, 17584, 82, 330.60;1, 17074, 65, 324.17;2, 16098, 63, 164.61;3, 17074, 86, 343.43
1788009884,0, 31382, 68, 295.77;1, 30876, 65, 300.09;2, 30888, 69, 283.40;3, 30876, 70, 309.27
1788009889,0, 17230, 0, 157.99;1, 16724, 100, 231.33;2, 16722, 0, 146.22;3, 16726, 100, 176.03
1788009894,0, 17230, 100, 111.92;1, 16724, 100, 120.70;2, 16722, 0, 68.51;3, 16726, 100, 118.79
1788009899,0, 31370, 84, 305.70;1, 30864, 99, 323.73;2, 30874, 67, 291.14;3, 30864, 20, 313.12
1788009904,0, 31370, 69, 300.26;1, 15818, 100, 122.54;2, 30874, 71, 288.80;3, 30864, 71, 343.79
1788009909,0, 17580, 19, 323.16;1, 16526, 45, 224.62;2, 17070, 59, 295.88;3, 17074, 78, 331.76
1788009914,0, 31370, 67, 296.33;1, 30864, 65, 302.42;2, 30874, 70, 287.24;3, 30864, 70, 344.58
1788009919,0, 17226, 100, 110.96;1, 16722, 100, 121.94;2, 16718, 100, 110.10;3, 16722, 0, 131.75
1788009924,0, 17576, 82, 263.02;1, 17070, 81, 221.29;2, 17068, 64, 240.33;3, 17074, 0, 169.45
1788009929,0, 31372, 67, 293.14;1, 30866, 64, 300.75;2, 30874, 68, 283.42;3, 30864, 67, 305.86
1788009934,0, 31372, 68, 300.44;1, 16626, 66, 306.35;2, 15828, 71, 252.40;3, 15818, 100, 254.57
1788009940,0, 17532, 58, 284.93;1, 17026, 36, 271.14;2, 17022, 83, 263.07;3, 17026, 78, 288.14
1788009945,0, 16324, 100, 113.95;1, 30866, 65, 302.37;2, 15828, 100, 106.47;3, 30864, 70, 344.20
1788009950,0, 16512, 0, 128.12;1, 16924, 2, 252.22;2, 15916, 100, 116.50;3, 16922, 0, 166.20
1788009955,0, 16324, 100, 112.77;1, 30864, 65, 335.25;2, 30876, 68, 311.92;3, 30864, 66, 339.37
1788009960,0, 16324, 100, 111.65;1, 30864, 66, 341.06;2, 15830, 64, 314.65;3, 15818, 70, 349.71
1788009965,0, 31370, 66, 300.34;1, 30864, 63, 307.66;2, 30874, 67, 290.22;3, 30864, 66, 348.74
1788009970,0, 16324, 100, 112.12;1, 30864, 65, 338.48;2, 30874, 70, 321.39;3, 30864, 71, 349.15
1788009975,0, 17098, 33, 183.73;1, 17074, 57, 244.42;2, 17054, 68, 256.39;3, 17074, 74, 278.30
1788009980,0, 31372, 67, 293.57;1, 30864, 64, 335.62;2, 15828, 68, 316.32;3, 30864, 68, 342.77
1788009985,0, 16732, 100, 131.19;1, 16738, 68, 303.67;2, 16184, 53, 132.90;3, 16738, 100, 255.02
1788009990,0, 31370, 65, 296.07;1, 30864, 63, 307.69;2, 30876, 67, 280.47;3, 30864, 66, 317.55
1788009995,0, 31370, 67, 329.19;1, 30864, 66, 339.94;2, 30876, 69, 319.58;3, 15818, 100, 121.14
1788010000,0, 17536, 33, 268.19;1, 17026, 56, 294.86;2, 17026, 54, 260.71;3, 16428, 38, 185.09
1788010005,0, 31372, 67, 324.51;1, 30864, 64, 305.85;2, 30874, 68, 285.90;3, 30864, 69, 308.82
1788010011,0, 17228, 0, 157.03;1, 16720, 73, 232.77;2, 16718, 0, 148.16;3, 16720, 100, 167.57
1788010016,0, 31370, 65, 291.24;1, 30864, 64, 303.30;2, 30874, 68, 283.53;3, 30866, 68, 316.20
1788010021,0, 31370, 68, 297.83;1, 30864, 66, 309.76;2, 30874, 70, 319.88;3, 30866, 70, 346.76
1788010026,0, 17594, 70, 282.13;1, 17088, 69, 322.32;2, 17084, 62, 284.95;3, 17092, 75, 319.59
1788010031,0, 31370, 68, 295.23;1, 30866, 64, 303.43;2, 30878, 68, 285.88;3, 30864, 70, 309.74
1788010036,0, 17196, 0, 162.62;1, 16486, 0, 215.40;2, 16688, 0, 140.16;3, 16524, 0, 145.32
1788010041,0, 17196, 0, 68.73;1, 16486, 0, 75.11;2, 16688, 0, 70.83;3, 16524, 0, 75.03
1788010046,0, 17196, 100, 111.32;1, 16486, 0, 74.74;2, 16688, 0, 69.49;3, 16524, 0, 74.41
1788010051,0, 17196, 100, 110.17;1, 16486, 0, 74.61;2, 16688, 100, 103.11;3, 16524, 0, 74.07
1788010056,0, 17452, 100, 109.56;1, 16928, 0, 53.19;2, 16948, 100, 102.96;3, 16756, 88, 48.24
1788010061,0, 31370, 67, 310.27;1, 30866, 64, 327.07;2, 30880, 67, 279.37;3, 30864, 66, 332.34
1788010066,0, 16324, 100, 111.31;1, 30866, 66, 334.81;2, 15834, 70, 314.28;3, 15818, 70, 340.81
1788010071,0, 17242, 70, 205.61;1, 17052, 78, 217.09;2, 17048, 37, 223.18;3, 17052, 100, 179.10
1788010076,0, 31370, 68, 324.19;1, 30864, 64, 298.32;2, 30876, 68, 282.16;3, 30864, 68, 337.11
1788010081,0, 16908, 18, 149.76;1, 16320, 100, 147.65;2, 16720, 67, 290.93;3, 16722, 0, 247.87
1788010087,0, 31370, 65, 273.93;1, 30864, 55, 283.20;2, 30874, 66, 268.76;3, 30864, 69, 320.58
1788010092,0, 31370, 68, 297.78;1, 30864, 66, 304.96;2, 30874, 69, 284.99;3, 30864, 71, 311.65
1788010097,0, 17546, 61, 281.91;1, 17040, 46, 301.87;2, 17036, 63, 262.43;3, 17040, 74, 287.41
1788010102,0, 16644, 27, 161.01;1, 16202, 22, 176.49;2, 16122, 36, 154.97;3, 16078, 39, 153.45
1788010107,0, 31370, 68, 295.42;1, 30866, 65, 302.22;2, 30874, 68, 283.90;3, 30864, 68, 323.70
1788010112,0, 16762, 0, 133.13;1, 16676, 0, 196.10;2, 16674, 0, 139.79;3, 16676, 0, 149.04
1788010117,0, 31372, 66, 290.72;1, 30868, 64, 301.13;2, 30876, 68, 282.70;3, 30866, 68, 309.71
1788010122,0, 31372, 69, 301.50;1, 30868, 66, 309.01;2, 30876, 69, 288.44;3, 30866, 71, 316.69
1788010127,0, 17578, 74, 294.50;1, 17072, 51, 297.21;2, 17068, 66, 284.41;3, 17072, 78, 302.20
1788010132,0, 31370, 66, 295.96;1, 30864, 65, 304.13;2, 30874, 69, 289.26;3, 30864, 68, 310.72
1788010137,0, 17228, 0, 148.26;1, 16722, 0, 180.70;2, 16718, 0, 161.15;3, 16722, 86, 159.25
1788010142,0, 17578, 78, 300.53;1, 17072, 57, 308.28;2, 17068, 79, 288.36;3, 17072, 53, 286.66
1788010147,0, 31370, 67, 327.51;1, 15818, 100, 124.25;2, 30874, 68, 317.86;3, 15818, 100, 119.50
1788010152,0, 17536, 69, 261.05;1, 16120, 12, 152.61;2, 17026, 62, 260.37;3, 16150, 23, 150.46
1788010158,0, 16536, 100, 244.35;1, 16026, 64, 271.36;2, 16154, 66, 303.10;3, 15940, 42, 128.71
1788010163,0, 31370, 67, 294.75;1, 15818, 100, 252.43;2, 30874, 67, 288.01;3, 30864, 68, 302.43
1788010168,0, 31370, 69, 301.25;1, 15818, 100, 122.21;2, 30874, 70, 319.29;3, 30864, 70, 340.14
1788010173,0, 17578, 61, 285.66;1, 16212, 32, 184.92;2, 17074, 62, 285.92;3, 17072, 54, 310.12
1788010178,0, 31372, 67, 297.75;1, 30864, 66, 302.25;2, 30874, 67, 286.66;3, 30864, 68, 308.89
1788010183,0, 17228, 0, 97.00;1, 16722, 0, 102.82;2, 16720, 0, 91.76;3, 16722, 0, 97.25
1788010188,0, 17578, 67, 305.46;1, 17072, 62, 295.66;2, 17068, 53, 292.19;3, 17072, 86, 314.06
1788010193,0, 16324, 100, 113.68;1, 15818, 100, 121.40;2, 15828, 100, 107.67;3, 30866, 70, 310.95
1788010198,0, 16608, 52, 179.14;1, 16400, 34, 205.68;2, 16384, 30, 188.05;3, 17088, 81, 341.21
1788010203,0, 16324, 100, 112.82;1, 15818, 100, 121.91;2, 15828, 67, 316.91;3, 30864, 69, 342.59
1788010208,0, 16610, 23, 159.56;1, 16472, 41, 208.91;2, 16588, 50, 225.76;3, 16892, 79, 289.17
1788010213,0, 31372, 69, 299.53;1, 30864, 66, 302.34;2, 30874, 67, 317.74;3, 30864, 70, 312.80
1788010218,0, 17554, 61, 297.61;1, 17072, 45, 275.65;2, 17072, 64, 290.02;3, 17072, 73, 231.93
1788010223,0, 31370, 67, 294.40;1, 30864, 64, 301.01;2, 30874, 67, 285.20;3, 30866, 69, 310.01
1788010229,0, 16718, 0, 131.60;1, 16456, 100, 150.67;2, 16674, 78, 220.05;3, 16676, 30, 172.38
1788010234,0, 31370, 65, 243.13;1, 30866, 28, 260.77;2, 30874, 27, 259.42;3, 30864, 67, 278.51
1788010239,0, 31370, 69, 298.73;1, 30866, 65, 305.14;2, 30874, 69, 291.28;3, 30864, 71, 315.55
1788010244,0, 17244, 0, 75.94;1, 16738, 100, 84.44;2, 16736, 0, 78.66;3, 16738, 0, 81.09
1788010249,0, 17244, 100, 112.63;1, 16738, 100, 121.37;2, 16736, 0, 73.63;3, 16738, 100, 120.93
1788010254,0, 17244, 100, 112.18;1, 16738, 100, 121.60;2, 16736, 0, 71.33;3, 16738, 100, 120.35
1788010259,0, 17594, 76, 316.17;1, 17088, 53, 326.40;2, 17084, 82, 298.31;3, 17088, 84, 321.89
1788010264,0, 16324, 66, 215.00;1, 15818, 100, 122.69;2, 30874, 68, 317.35;3, 30864, 68, 340.72
1788010269,0, 17044, 43, 204.49;1, 16276, 33, 190.52;2, 17068, 69, 282.54;3, 17074, 58, 296.55
1788010274,0, 16324, 100, 111.29;1, 15820, 100, 120.40;2, 15828, 100, 107.12;3, 30864, 68, 338.52
1788010279,0, 31372, 27, 176.67;1, 30868, 31, 198.94;2, 30876, 57, 176.54;3, 30864, 57, 258.44
1788010284,0, 16326, 100, 110.47;1, 15822, 100, 120.51;2, 30876, 70, 319.04;3, 15818, 100, 120.47
1788010289,0, 16632, 56, 151.02;1, 16154, 47, 165.73;2, 17076, 79, 136.93;3, 16126, 100, 138.66
1788010294,0, 31372, 67, 291.16;1, 30866, 65, 299.44;2, 30876, 68, 282.93;3, 30864, 69, 308.77
1788010299,0, 17244, 100, 270.48;1, 16738, 66, 305.88;2, 16736, 70, 245.51;3, 16738, 100, 227.92
1788010305,0, 29982, 83, 300.47;1, 29006, 63, 314.16;2, 29014, 68, 282.62;3, 29316, 20, 291.06
1788010310,0, 31372, 67, 295.27;1, 30868, 65, 301.18;2, 30874, 69, 286.87;3, 30866, 69, 308.90
1788010315,0, 17550, 57, 124.14;1, 17044, 56, 201.80;2, 17040, 36, 126.89;3, 17044, 62, 141.88
1788010320,0, 31372, 66, 291.17;1, 30866, 64, 298.49;2, 30874, 65, 282.56;3, 30866, 67, 303.81
1788010325,0, 16932, 100, 142.41;1, 16304, 65, 138.13;2, 16380, 0, 137.95;3, 16692, 71, 344.84
1788010330,0, 16932, 0, 68.00;1, 16304, 0, 74.56;2, 16380, 0, 72.88;3, 16692, 0, 75.12
1788010335,0, 16932, 0, 67.56;1, 16304, 0, 74.45;2, 16380, 100, 104.18;3, 16692, 0, 75.04
1788010340,0, 16932, 0, 66.69;1, 16304, 0, 74.21;2, 16380, 100, 103.88;3, 16692, 0, 74.60
1788010345,0, 16932, 0, 14.10;1, 16304, 0, 13.88;2, 16380, 100, 103.40;3, 16692, 0, 17.79
1788010350,0, 16932, 0, 13.49;1, 16304, 100, 117.99;2, 16380, 100, 103.18;3, 16692, 0, 16.79
1788010355,0, 16932, 0, 13.25;1, 16304, 100, 118.97;2, 16380, 100, 103.30;3, 16692, 0, 42.50
1788010360,0, 16932, 0, 12.94;1, 16304, 100, 118.03;2, 16380, 100, 103.08;3, 16692, 100, 115.87
1788010365,0, 31370, 67, 289.67;1, 30864, 63, 305.98;2, 30874, 67, 282.15;3, 30864, 76, 303.63
1788010370,0, 31370, 69, 292.99;1, 30864, 66, 302.55;2, 30874, 69, 287.44;3, 30864, 71, 340.45
1788010376,0, 17580, 63, 332.90;1, 17074, 70, 345.33;2, 17070, 88, 329.27;3, 17074, 88, 345.99
1788010381,0, 31372, 67, 290.55;1, 30864, 64, 309.70;2, 15828, 86, 195.59;3, 30864, 69, 306.41
1788010386,0, 16816, 0, 107.28;1, 16722, 0, 99.96;2, 16106, 0, 87.28;3, 16330, 100, 107.47
1788010391,0, 31370, 67, 267.79;1, 30864, 65, 310.24;2, 30874, 74, 260.15;3, 30864, 66, 286.13
1788010396,0, 31370, 69, 297.45;1, 30864, 66, 305.08;2, 30874, 64, 307.95;3, 15818, 100, 116.79
1788010401,0, 29982, 74, 305.27;1, 29474, 60, 323.56;2, 29484, 31, 286.86;3, 29476, 30, 186.94
1788010406,0, 31372, 69, 320.13;1, 30864, 66, 337.09;2, 30874, 69, 286.48;3, 30866, 70, 338.80
1788010411,0, 17594, 85, 275.08;1, 17088, 78, 267.66;2, 17088, 67, 274.97;3, 16840, 95, 264.39
1788010416,0, 31372, 67, 293.83;1, 30864, 65, 302.42;2, 30874, 68, 284.15;3, 30866, 67, 303.22
1788010421,0, 17228, 69, 275.84;1, 16722, 46, 256.14;2, 16720, 67, 251.76;3, 16722, 78, 226.55
1788010426,0, 17578, 44, 294.10;1, 17072, 64, 296.66;2, 17070, 73, 288.22;3, 17072, 64, 284.13
1788010431,0, 31370, 66, 326.46;1, 30866, 65, 305.99;2, 30874, 68, 292.22;3, 30864, 69, 306.11
1788010436,0, 17182, 100, 143.03;1, 16676, 0, 151.79;2, 16674, 0, 116.42;3, 16676, 93, 129.46
1788010441,0, 31372, 67, 311.72;1, 30864, 64, 303.29;2, 30876, 67, 283.30;3, 30864, 67, 302.68
1788010447,0, 16610, 100, 117.22;1, 16110, 0, 129.47;2, 16292, 0, 90.62;3, 16420, 0, 97.66
1788010452,0, 31372, 67, 260.77;1, 30866, 64, 311.67;2, 30874, 74, 280.55;3, 30864, 66, 301.95
1788010457,0, 16326, 92, 302.18;1, 30866, 67, 308.63;2, 30874, 70, 319.29;3, 30864, 70, 342.40
1788010462,0, 17208, 0, 69.42;1, 16968, 66, 137.20;2, 16984, 100, 104.67;3, 16986, 100, 119.69
1788010467,0, 31370, 66, 291.43;1, 30864, 60, 330.86;2, 30874, 67, 282.67;3, 15818, 68, 337.55
1788010472,0, 17006, 45, 143.06;1, 16346, 29, 141.03;2, 16552, 59, 178.00;3, 16230, 26, 167.55
1788010477,0, 16324, 67, 324.27;1, 30864, 65, 321.54;2, 30874, 69, 308.27;3, 15820, 69, 326.94
1788010482,0, 16574, 100, 111.12;1, 16740, 66, 334.91;2, 16316, 100, 126.52;3, 16078, 100, 142.10
1788010487,0, 16960, 48, 209.41;1, 17092, 70, 335.88;2, 16802, 58, 279.58;3, 16472, 69, 223.51
1788010492,0, 31372, 67, 294.43;1, 30864, 66, 309.08;2, 30874, 68, 288.28;3, 30864, 69, 309.29
1788010497,0, 16994, 0, 94.47;1, 16720, 0, 101.68;2, 16718, 100, 99.09;3, 16722, 0, 96.78
1788010502,0, 29980, 38, 266.46;1, 29438, 63, 306.16;2, 30626, 78, 291.15;3, 29748, 76, 332.46
1788010507,0, 16324, 100, 111.10;1, 15818, 100, 123.60;2, 30874, 68, 318.09;3, 15818, 100, 118.70
1788010512,0, 16688, 32, 174.77;1, 16150, 19, 162.43;2, 17070, 61, 292.43;3, 16062, 50, 164.72
1788010518,0, 16324, 100, 110.86;1, 30864, 65, 333.16;2, 15828, 100, 108.36;3, 15818, 100, 117.95
1788010523,0, 16376, 100, 122.63;1, 16740, 66, 317.89;2, 16010, 100, 119.62;3, 15914, 0, 123.40
